gas,gas_name,sector,sector_name,geo,country,year,emissions
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2022,14.45924
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2023,12.72988
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2024,12.31798
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2015,9.16867
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2016,9.73354
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2017,9.58622
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2018,10.07027
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2019,8.39075
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2020,7.75155
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2021,8.79943
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2022,2.3422
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2023,8.18897
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2024,7.99016
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2015,4.5448
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2016,4.91189
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2017,4.89923
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2018,4.78424
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2019,4.55799
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2020,4.49439
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2021,4.17869
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2022,3.40057
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2023,3.29123
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2024,3.61551
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2015,8.02455
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2016,7.97284
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2017,7.94268
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2018,7.71184
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2019,7.33288
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2020,6.71071
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2021,7.26351
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2022,6.36607
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2023,6.35316
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2024,5.29653
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2015,135.05085
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2016,143.67529
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2017,154.48189
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2018,157.53973
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2019,148.7928
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2020,141.0542
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2021,158.03636
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2022,154.78403
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2023,153.07392
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2024,160.11157
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2015,10333.98
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2016,10119.2
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2017,10730.59
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2018,9884.9
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2019,9921.08
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2020,8553.18
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2021,8569.69
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2022,8060.38
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2023,7184.64
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,AT,Austria,2024,7147.49
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2015,20621.41
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2016,19324.72
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2017,19460.67
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2018,19417.15
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2019,20721.36
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2020,18777.6
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2021,18018.29
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2022,18337.56
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2023,15525.37
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BE,Belgium,2024,14683.76
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2015,29653.07
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2016,26259.68
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2017,27543.82
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2018,23416.59
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2019,22428.67
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2020,17817.26
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2021,21976.54
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2022,26874.26
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2023,15672.48
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,BG,Bulgaria,2024,12765.1
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2015,3295.39
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2016,3393.06
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2017,3322.88
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2018,3396.79
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2019,3418.1
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2020,3386.17
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2021,3349.34
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2022,3296.42
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2023,3188.48
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CH,Switzerland,2024,3189.18
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2015,3023.0
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2016,3300.0
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2017,3287.83
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2018,3342.36
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2019,3282.06
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2020,3023.11
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2021,3077.69
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2022,3104.71
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2023,3049.92
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CY,Cyprus,2024,3215.45
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2015,53405.85
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2016,54165.4
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2017,53383.95
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2018,52675.57
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2019,48932.97
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2020,41378.75
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2021,40781.6
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2022,42545.48
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2023,35469.37
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,CZ,Czechia,2024,31695.18
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2015,335863.4
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2016,331691.21
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2017,312433.12
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2018,298847.82
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2019,248688.89
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2020,210723.94
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2021,238228.52
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2022,248302.79
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2023,196091.7
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DE,Germany,2024,181191.16
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2015,12735.3
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2016,13904.38
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2017,11432.21
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2018,11318.41
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2019,8526.93
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2020,7209.46
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2021,8164.65
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2022,8130.31
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2023,6489.93
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,DK,Denmark,2024,5959.2
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2015,11814.43
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2016,13411.06
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2017,14425.53
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2018,13555.54
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2019,8109.81
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2020,5715.82
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2021,6950.57
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2022,8588.76
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2023,5422.66
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EE,Estonia,2024,4692.83
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2015,40776.46
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2016,36909.61
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2017,39817.11
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2018,38149.03
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2019,31885.66
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2020,24428.77
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2021,25420.11
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2022,24682.38
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2023,20905.92
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EL,Greece,2024,21164.29
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2015,84019.84
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2016,69121.52
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2017,79244.99
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2018,69930.77
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2019,54558.74
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2020,40210.98
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2021,40630.72
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2022,52417.37
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2023,41001.74
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,ES,Spain,2024,36488.32
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2015,1102565.8
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2016,1078274.89
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2017,1075087.95
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2018,1013642.33
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2019,894515.28
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2020,768013.51
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2021,830453.53
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2022,849853.19
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2023,690482.9
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,EU27_2020,European Union - 27 countries (from 2020),2024,634770.61
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2015,17413.95
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2016,18755.15
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2017,17142.62
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2018,18268.86
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2019,15832.77
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2020,12728.79
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2021,13051.1
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2022,12547.42
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2023,9745.99
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FI,Finland,2024,8144.54
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2015,44685.67
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2016,48192.67
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2017,52093.53
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2018,42704.08
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2019,41335.81
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2020,36909.64
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2021,39523.29
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2022,41199.31
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2023,33460.75
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,FR,France,2024,28323.77
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2015,4718.82
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2016,4846.79
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2017,4464.77
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2018,3907.81
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2019,3878.5
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2020,3661.13
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2021,3730.98
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2022,4062.71
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2023,4054.35
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HR,Croatia,2024,3138.05
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2015,13690.29
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2016,13450.11
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2017,13763.51
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2018,13011.45
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2019,12504.89
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2020,12261.06
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2021,11422.64
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2022,10664.45
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2023,9185.04
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,HU,Hungary,2024,8659.67
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2015,11737.5
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2016,12442.58
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2017,11627.63
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2018,10303.23
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2019,9061.79
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2020,8429.62
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2021,9978.47
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2022,9788.45
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2023,7657.75
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IE,Ireland,2024,6960.09
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2015,4.18
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2016,2.36
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2017,2.31
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2018,2.35
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2019,4.95
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2020,2.61
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2021,3.19
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2022,10.45
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2023,10.92
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IS,Iceland,2024,15.4
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2015,105486.28
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2016,104138.17
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2017,104287.09
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2018,95334.78
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2019,91234.58
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2020,81213.25
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2021,85439.93
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2022,94054.11
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2023,74819.56
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,IT,Italy,2024,63503.1
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2015,3093.22
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2016,2886.57
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2017,2511.96
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2018,2360.36
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2019,2189.73
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2020,2491.94
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2021,2615.8
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2022,2402.6
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2023,2337.1
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LT,Lithuania,2024,2185.99
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2015,456.84
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2016,249.99
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2017,240.22
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2018,216.95
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2019,203.02
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2020,207.09
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2021,257.74
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2022,216.45
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2023,177.56
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LU,Luxembourg,2024,151.03
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2015,1746.42
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2016,1821.9
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2017,1510.68
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2018,1893.32
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2019,1783.09
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2020,1329.66
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2021,1392.68
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2022,956.9
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2023,967.4
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,LV,Latvia,2024,1052.36
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2015,883.81
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2016,576.57
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2017,723.42
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2018,697.86
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2019,739.08
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2020,809.85
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2021,771.63
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2022,796.42
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2023,798.7
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,MT,Malta,2024,736.6
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2015,69201.23
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2016,67305.71
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2017,62950.31
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2018,59264.8
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2019,56734.41
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2020,46918.33
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2021,46922.85
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2022,44952.68
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2023,37086.13
