id,org_id,name,status,city,country,latitude,longitude,website,available_voltage_services
13192,17600,nLighten Strasbourg SXB1,ok,Illkirch-Graffenstaden,FR,48.520417,7.737083,https://www.nlighten.com,
13204,7625,CyrusOne Madrid 1,ok,Madrid,ES,40.53576,-3.659225,http://www.cyrusone.com,
13205,7625,CyrusOne Frankfurt 4,ok,Frankfurt,DE,50.131627,8.576399,http://www.cyrusone.com,
13209,9326,Sipartech Paris,ok,Paris,FR,48.871919,2.329879,https://www.sipartech.com,
13228,3172,Retelit S.p.A. Roma Cornelia,ok,Rome,IT,41.890426,12.382457,https://www.retelit.it,
13266,1034,A1 DC Zagreb Nežićeva,ok,Zagreb,HR,45.765044,15.982436,https://www.a1.hr/,['48 VDC']
13276,26850,brusselsdc,ok,Zaventem,BE,50.881447,4.45416,https://datacenterunited.com/,
13293,2218,RelAix Networks hex/AC,ok,Aachen,DE,50.783517,6.134653,https://www.relaix.net/,
13309,10852,SÜC Datacenter 1,ok,Coburg,DE,50.252852,10.961871,http://www.dacor.de,
13310,10852,SÜC Datacenter 2,ok,Coburg,DE,50.252852,10.961871,http://www.dacor.de,
13322,34497,ITB2 Datacenter Deventer,ok,Deventer,NL,52.238674,6.195148,https://itb-kwadraat.nl,
13323,34497,ITB2 Datacenter Apeldoorn,ok,Apeldoorn,NL,52.200471,6.025796,https://itb-kwadraat.nl,
13324,25257,ILA/Regeneration site PoP-Culemborg,ok,Culemborg,NL,,,https://www.relined.eu,
13325,25257,ILA/Regeneration site PoP-Dodewaard,ok,Dodewaard,NL,51.92705,5.66586,https://www.relined.eu,
13326,25257,ILA/Regeneration site PoP-Doetinchem,ok,Doetinchem,NL,51.98303,6.25283,https://www.relined.eu,
13327,25257,ILA/Regeneration site PoP-Eemshaven,ok,Eemshaven,NL,53.43473,6.86839,https://www.relined.eu,
13328,25257,ILA/Regeneration site PoP-Ens,ok,Ens,NL,52.613664,5.807626,https://www.relined.eu,['48 VDC']
13329,25257,ILA/Regeneration site PoP-Fanø,ok,Fanø,DK,55.41808,8.398957,https://www.relined.eu,
13330,25257,ILA/Regeneration site PoP-Hooghalen,ok,Hooghalen,NL,,,https://www.relined.eu,
13331,25257,ILA/Regeneration site PoP-Krimpen aan den IJssel,ok,Krimpen aan den IJssel,NL,51.910842,4.629424,https://www.relined.eu,
13332,25257,ILA/Regeneration site PoP-Lelystad,ok,Lelystad,NL,,,https://www.relined.eu,
13333,25257,ILA/Regeneration site PoP-Maasbracht,ok,Maasbracht,NL,51.147893,5.911645,https://www.relined.eu,
13334,25257,ILA/Regeneration site PoP-Middenmeer,ok,Middenmeer,NL,,,https://www.relined.eu,
13335,25257,ILA/Regeneration site PoP-Zwolle,ok,Zwolle,NL,,,https://www.relined.eu,
13339,34279,Qupra DC,ok,Amsterdam,NL,52.395257,4.86353,https://quprawholesale.com/,['480 VAC']
13403,14693,Servereasy DC1,ok,Settimo Milanese,IT,45.480555,9.0668,https://www.servereasy.it,
13409,34712,DC Noovle ROMA,ok,Rome,IT,41.765129,12.340573,https://www.noovle.com/,
13410,21297,Balkan Gate Thessaloniki,ok,Thessaloniki,GR,40.65723,22.868155,,
13412,29529,NetPro IT & HatHost DC1,ok,Rapallo,IT,44.350272,9.22869,https://hathost.it,"['48 VDC', '480 VAC']"
13417,34742,XL360,ok,Toulon,FR,43.127801,5.93287,,
13446,34611,HEX - DC/BDS,ok,Brindisi,IT,40.629116,17.963762,https://www.gam-group.net,['480 VAC']
13477,15985,Sieć Szerokopasmowa Polski Wschodniej,ok,Lublin,PL,51.224662,22.617174,,
13508,614,Ikoula IKDC2,ok,Eppes,FR,49.560267,3.741996,https://www.ikoula.com,
13516,22636,"AlexHost, Netherlands",ok,Dronten,NL,52.543805,5.704895,https://alexhost.com,
13559,8959,Iron Mountain Data Center - Frankfurt (FRA-2),ok,Frankfurt am Main,DE,50.196109,8.640094,https://www.ironmountain.com/data-centers,
13560,8959,Iron Mountain Data Center - Madrid (MAD-1),ok,San Fernando de Henares,ES,40.457935,-3.498711,https://www.ironmountain.com/data-centers,
13565,35060,Data Logistics Center J13,ok,Vilnius,LT,54.691637,25.287428,,
13573,35076,DARVA Hosting,ok,Chauray,FR,46.347936,-0.375587,https://www.darva.com/,
13579,29427,Talido Bulgaria,ok,Haskovo,BG,,,https://www.talido.com,
13583,34893,EllaLink Sines Vasco de Gama CLS,ok,Sines,PT,37.994964,-8.830335,https://ella.link/,
13665,32058,Liguria Digitale Data Center - WTC,ok,Genoa,IT,44.408474,8.90048,https://www.liguriadigitale.it/,
13666,34517,ODC Malaga,ok,Málaga,ES,36.694725,-4.496181,https://on-dc.es,
13672,35380,TSBG Hosting,ok,Haskovo,BG,,,,['480 VAC']
13710,30341,DataWave#1,ok,Cluj Napoca,RO,46.780405,23.598353,https://wecode.ro,['480 VAC']
13717,35457,SI Cloud Montpellier,ok,Saint-Clément-de-Rivière,FR,43.711403,3.832653,https://si-cloud.fr,
13751,35558,atNorth SWE01,ok,Stockholm,SE,59.417048,17.927184,https://atnorth.com/,
13816,26089,Labicolo,ok,Frederiksberg C,DK,55.676358,12.54552,https://labitat.dk/,
13837,33610,CSN Solutions Gudow,ok,Gudow,DE,53.559444,10.7791,https://csn-solutions.de,
13856,4570,NorthC Groningen 2,ok,Groningen,NL,53.207467,6.473884,https://www.northcdatacenters.com/,
13857,4570,NorthC Rotterdam Zestienhoven 2,ok,Rotterdam,NL,51.953115,4.44805,https://www.northcdatacenters.com/,
13858,4570,NorthC Eindhoven 2,ok,Eindhoven,NL,51.475777,5.406428,https://www.northcdatacenters.com/,
13878,35768,GRASS-MERKUR Hannover,ok,Hannover,DE,52.368477,9.863625,https://www.grass-merkur.de/,
13938,35965,IaaS Datacenter Madrid,ok,Madrid,ES,40.439748,-3.624212,https://iaas.es,
13959,5603,Civicos Networking - IAAS (MADRID),ok,Madrid,ES,40.439748,-3.624212,https://www.civicos.com,
13969,36034,EnBITCon GmbH,ok,Bonn,DE,50.700793,7.134015,https://www.enbitcon.de,
13985,31593,Aviano_A,ok,Aviano,IT,46.066181,12.594673,http://www.consultarea.net,"['48 VDC', '480 VAC']"
13987,35949,LuxConnect DC1.2 - Bettembourg,ok,Bettembourg,LU,49.504919,6.113522,https://www.luxconnect.lu/,
13988,35949,LuxConnect DC1.3 - Bettembourg,ok,Bettembourg,LU,49.504919,6.113522,https://www.luxconnect.lu/,
13999,36115,EcoDataCenter Falun,ok,Falun,SE,60.610531,15.610386,https://ecodatacenter.tech/,
14008,78,Genova Digital Hub,ok,Genoa,IT,44.42589,8.918518,,
14020,2480,OASIX MADRID AIRENETWORKS,ok,Madrid,ES,40.438822,-3.623048,,
14039,16583,IBH Dresden C2,ok,Dresden,DE,51.008853,13.704345,https://www.ibh.de/,
14068,951,Interconnect Services DC3 's-Hertogenbosch,ok,'s-Hertogenbosch,NL,51.691408,5.353065,https://www.interconnect.nl/,
14082,36292,RUBIX DATACENTER - DC-1,ok,Le Creusot,FR,,,https://rubix-datacenter.fr/,
14088,16583,IBH Dresden C1,ok,Dresden,DE,51.008853,13.704345,https://www.ibh.de/,
14096,2480,OASIX ALICANTE AIRENETWORKS,ok,Elche,ES,38.291392,-0.611276,,
14104,1392,Telia Vilnius 1,ok,Vilnius,LT,54.675458,25.266602,http://www.telia.lt,
14105,1392,Telia Vilnius 2,ok,Vilnius,LT,54.724094,25.297332,http://www.telia.lt,
14115,2018,NETICENTER,ok,Bouillargues,FR,43.809975,4.409087,https://www.eurofiber.com/fr-fr,
14125,1910,ScaleUp Datacenter NUE1,ok,Fürth,DE,49.45367,11.005389,,['400 VAC']
14135,36442,Namex Napoli - Università Parthenope,ok,Naples,IT,40.832179,14.245272,,
14174,36545,Systemia.pl Sp. z o.o.,ok,Poznan,PL,52.445844,16.954819,https://systemia.pl,
14214,26110,ETIX Paris #3,ok,Vélizy-Villacoublay,FR,48.780725,2.217476,https://www.etixeverywhere.com,
14220,2,"Equinix PA10 - Paris, Saint-Denis",ok,Paris,FR,48.92817,2.352084,http://www.equinix.com,
14233,7283,Adam - PTV,ok,Cerdanyola del Vallès,ES,41.484761,2.127266,http://www.adam.es,
14234,7283,Adam - MAD,ok,Alcalá de Henares,ES,40.514618,-3.338656,http://www.adam.es,
14235,7283,Adam - BCN,ok,Barcelona,ES,41.408865,2.170067,http://www.adam.es,
14279,15338,Data 4 Warszawy,ok,"Jawczyce,",PL,52.211499,20.850628,http://www.data4group.com/,
14282,18597,Konesali Yhtiöt Jyväskylä,ok,Jyväskylä,FI,62.241994,25.74442,http://www.konesaliyhtiot.fi/,
14310,36867,CPD Titan,ok,Murcia,ES,38.029681,-1.163561,,
14313,8905,VDC2 Viatel Parkwest,ok,Dublin,IE,53.330787,-6.377148,https://www.viatel.com,
14330,30155,Cellnex Datacenter Rotterdam,ok,Rotterdam,NL,51.875343,4.449031,https://www.cellnex.com,
14331,30155,Cellnex Datacenter Amsterdam,ok,Amsterdam,NL,52.336273,4.886635,https://www.cellnex.com,
14332,30155,Cellnex Datacenter Hilversum,ok,Hilversum,NL,52.242621,5.164383,https://www.cellnex.com,
14333,30155,Cellnex Datacenter Alphen aan den Rijn,ok,Alphen aan den Rijn,NL,52.136933,4.646501,https://www.cellnex.com,
14348,36977,Online.pt LIS1 Datacenter,ok,Barreiro,PT,,,,
14352,36924,Start Campus SIN01,ok,Sines,PT,37.935144,-8.815555,http://www.startcampus.pt,['400 VAC']
14366,36982,REN Datacenter Riba de Ave,ok,Vila Nova de Famalicao,PT,41.403943,-8.391101,https://www.ren.pt/,
14374,36997,Castle-IT Tours,ok,Larcay,FR,47.349585,0.769303,,
14375,19800,AtlasEdge DC Hamburg HAM002,ok,Ahrensburg,DE,53.678625,10.27049,https://atlasedge.com,
14380,32785,Penta Infra Amsterdam AMS01,ok,Haarlem,NL,52.388154,4.669096,https://penta-infra.com,
14392,25714,dc2scale PAR3 (Vélizy-Villacoublay),ok,Vélizy-Villacoublay,FR,48.78425,2.209191,https://dc2scale.fr/,
14403,1212,Bahnhof Gullan,ok,Kista,SE,59.402241,17.962735,https://www.bahnhof.se/,
14445,8592,Digital Realty Paris PAR8,ok,La Courneuve,FR,48.928564,2.397279,https://www.digitalrealty.com,
14456,33224,DTIX Dijon,ok,Chevigny-Saint-Sauveur,FR,,,https://www.dtix.fr/,
14462,37252,City Hosting,ok,Stockholm,SE,59.335552,18.099234,,
14465,11371,MEO LDV,ok,Lisbon,PT,38.718661,-9.240992,,"['48 VDC', '400 VAC']"
14510,37361,Data Felix DF01,ok,Caserta,IT,41.0664,14.321438,https://www.datafelix.it/,['480 VAC']
14519,10392,Qonnected II Markelo (Cellnex),ok,Markelo,NL,52.237003,6.44128,http://www.qonnected.nl,['480 VAC']
14524,37406,DCXV Lithuania,ok,Vilnius,LT,54.691725,25.288454,https://dcxv.com,['48 VDC']
14606,1120,Neterra Pazardzhik,ok,Pazardzhik,BG,42.19168,24.33744,,
14607,1120,Neterra Razgrad,ok,Razgrad,BG,43.532612,26.526461,,
14608,1120,Neterra Pleven,ok,Pleven,BG,43.413485,24.617276,,
14609,1120,Neterra Sliven,ok,Sliven,BG,,,,
14618,2525,TelemaxX IPC5,ok,Stutensee,DE,49.077722,8.458265,,
14620,37581,Raiffeisen Rechenzentrum (Raaba),ok,Raaba-Grambach,AT,47.028156,15.491685,https://www.rrz.co.at/,
14646,22568,Greenhouse Datacenters DC3,ok,Naaldwijk,NL,52.001434,4.209414,https://www.greenhousedatacenters.nl/,['400 VAC']
14651,19800,AtlasEdge DC Vienna VIE001,ok,Vienna,AT,48.26668,16.4215,https://atlasedge.com,
14775,18506,Cassin1,ok,Chasseneuil-du-Poitou,FR,,,https://datacampus.fr,['480 VAC']
14779,37847,REDHEBERG SAS,ok,Paris,FR,48.871625,2.304409,,
14781,40110,Vegacom DC,ok,Praha 9 – Střížkov,CZ,50.125629,14.485794,http://vegacom.cz,
14789,37889,COOLNET,ok,Piestany,SK,48.588774,17.833877,https://www.coolnet.sk,
14795,37967,SynAApS,ok,Villeurbanne,FR,45.784372,4.888247,https://www.synaaps.com/,
14796,41935,UltraEdge Rennes,ok,Cesson-Sévigné,FR,48.110048,-1.613671,http://www.ultraedge.com/,
14806,453,Nordwest-IX,ok,Oldenburg,DE,53.14,8.25,https://www.ewe.de/,
14828,32058,Liguria Digitale Data Center - Erzelli,ok,Genoa,IT,44.424191,8.863501,https://www.liguriadigitale.it/,
14833,23954,Karsolink DC Trieste,ok,Trieste,IT,45.689042,13.795317,https://www.karsolink.com,['400 VAC']
14854,8592,Digital Realty Madrid MAD4,ok,Madrid,ES,40.438933,-3.629449,https://www.digitalrealty.com,
14895,20862,Web1 Latokari,ok,Turku,FI,60.44601,22.218411,https://web1.fi,
14915,17543,Aruba IT4 - Rome,ok,Rome,IT,41.931345,12.631848,https://www.aruba.it,
14961,15162,Cibicom Datacenter Aarhus North,ok,Hinnerup,DK,56.238456,10.114189,http://www.cibicom.dk,
14963,2018,Eurofiber DC - AUC00,ok,Auch,FR,43.646064,0.597598,https://www.eurofiber.com/fr-fr,
14973,1560,Vautron Rechenzentrum,ok,Regensburg,DE,49.016775,12.095983,https://www.vautron.de/,
15016,26621,Crypteo Marssac,ok,Marssac sur Tarn,FR,43.913658,2.037789,http://www.azatelecom.com,['400 VAC']
15017,38457,Media Sat Data Center,ok,Bucharest,RO,44.444577,26.130018,http://www.mediasat.ro,['480 VAC']
15030,98,ITENOS Hamburg (HAM2),ok,Ahrensburg,DE,53.678625,10.27049,https://www.itenos.de/en/,
15046,2,Equinix GN1 - Genoa,ok,Genoa,IT,44.426913,8.950105,http://www.equinix.com,
15054,10104,Orange / Chartres,ok,Amilly,FR,48.446693,1.42753,https://wholesale.orange.com/international/en/our-solutions/ip-and-content-distribution/ip-transit.html,
15074,32785,Penta Infra Brussel BRU01,ok,Asse,BE,50.881932,4.288926,https://penta-infra.com,
15106,30534,SachsenEnergieCenter Dresden,ok,Dresden,DE,51.03888,13.73231,https://www.sachsen-gigabit.de/,
15107,30534,Kraftwerk Mitte Dresden,ok,Dresden,DE,51.052916,13.722783,https://www.sachsen-gigabit.de/,
15108,30534,DataCenter Dresden Reick,ok,Dresden,DE,51.024311,13.787352,https://www.sachsen-gigabit.de/,"['400 VAC', '480 VAC']"
15109,30534,Collocation Washingtonstraße Dresden,ok,Dresden,DE,51.07586,13.68935,https://www.sachsen-gigabit.de/,
15147,98,ITENOS Frankfurt (FRA3),ok,Eschborn,DE,50.14418,8.55744,https://www.itenos.de/en/,
15148,98,ITENOS Stuttgart (STR3),ok,Stuttgart,DE,48.721428,9.128587,https://www.itenos.de/en/,
15149,98,ITENOS Stuttgart (STR2),ok,Böblingen,DE,48.67576,8.966942,https://www.itenos.de/en/,
15150,98,ITENOS München (MUC1),ok,Garching,DE,48.255514,11.61155,https://www.itenos.de/en/,
15189,16745,IKB - Rechenzentrum Karwendel,ok,Innsbruck,AT,47.289935,11.416019,https://www.ikb.at,['480 VAC']
15205,39183,Axione Limousin,ok,Limoges,FR,45.862106,1.292795,https://www.axione-limousin.fr/,
15206,31839,IzarHost,ok,Bidart,FR,43.446708,-1.553138,,
15207,98,ITENOS Berlin (BER1),ok,Kleinmachnow,DE,52.408761,13.186839,https://www.itenos.de/en/,
15254,39024,MERLIN Edged MAD01 - Madrid-Getafe,ok,Getafe,ES,40.310814,-3.692923,https://www.edged.es/,['48 VDC']
15255,39024,MERLIN Edged BAR01 - Barcelona-PLZ,ok,Barcelona,ES,41.341884,2.129492,https://www.edged.es/,
15257,5087,MEDIACTIVE MN3,ok,Choisy-le-Roi,FR,48.753211,2.416659,https://mediactivegroup.com,
15261,39024,MERLIN Edged BIL03 - Bilbao-Arasur,ok,Rivabellosa,ES,42.698312,-2.910495,https://www.edged.es/,
15270,1854,KAMP Netzwerkdienste OBE1,ok,Oberhausen,DE,51.505862,6.872021,,
15286,28445,3HCloud - WAW-1,ok,Warsaw,PL,52.154029,21.004326,https://3hcloud.com,
15288,28445,3HCloud - WAW-2,ok,Warsaw,PL,52.236589,21.117365,https://3hcloud.com,
15299,11781,Hosting Data Center Cluj,ok,Cluj Napoca,RO,46.757677,23.551859,http://www.orange.ro,
15307,31498,EXA Edge DC Barcelona,ok,Cerdanyola del Vallès,ES,41.500726,2.13558,https://exainfra.net,"['48 VDC', '400 VAC', '480 VAC']"
15349,31498,EXA Edge DC Frankfurt2,ok,Frankfurt,DE,50.09885,8.632004,https://exainfra.net,['48 VDC']
15394,25714,dc2scale PAR4x (Meudon),ok,Meudon,FR,48.786855,2.219393,https://dc2scale.fr/,
15419,2,Equinix BA2 - Barcelona,ok,Barcelona,ES,41.351324,2.09898,http://www.equinix.com,
15432,35909,NETMOUNTAINS® Datacenter VEL1 & VEL2,ok,Velbert,DE,51.349159,7.067888,https://netmountains.de,"['48 VDC', '400 VAC']"
15446,9326,BB1,ok,Boulogne-Billancourt,FR,48.836333,2.235044,https://www.sipartech.com,
15447,8592,Digital Realty Paris PAR12,ok,Ferrières-en-Brie,FR,48.823273,2.722201,https://www.digitalrealty.com,
15448,8592,Digital Realty Paris PAR13,ok,Les Ulis,FR,48.675347,2.203185,https://www.digitalrealty.com,
15457,1263,Portus MUC1,ok,Kirchheim,DE,48.158529,11.768818,https://www.portusdatacenters.com/,
15473,1032,InterBox Internet,ok,Capelle aan den IJssel,NL,51.962873,4.584283,,['400 VAC']
15475,31498,EXA Edge DC Dusseldorf,ok,Düsseldorf,DE,51.258694,6.798828,https://exainfra.net,
15479,39518,EXEA Data Center,ok,Toruń,PL,52.990818,18.66691,https://exea.pl,
15492,25714,dc2scale PAR5 (Vélizy-Villacoublay),ok,Vélizy-Villacoublay,FR,48.778615,2.214813,https://dc2scale.fr/,['400 VAC']
15506,39589,nexspace data centers Heidelberg,ok,Heidelberg,DE,49.394008,8.672689,https://www.nexspace.de/,
15517,37699,Data Node,ok,Timisoara,RO,45.774162,21.211925,https://www.datanode.eu/,
15522,36924,Start Campus SIN02,ok,Sines,PT,37.962277,-8.871314,http://www.startcampus.pt,['400 VAC']
15524,2,Equinix MD6,ok,Madrid,ES,40.533739,-3.661545,http://www.equinix.com,
15526,136,Magdalena Datacenter,ok,Madrid,ES,40.467654,-3.658841,https://www.espanix.net,['400 VAC']
15527,136,Cantabria Datacenter,ok,Madrid,ES,40.464784,-3.659262,https://www.espanix.net,['400 VAC']
15550,1866,Data Center,ok,Wuppertal,DE,51.278764,7.160988,https://www.tal.de/,['480 VAC']
15648,35695,EVB-CLJ-DC1,ok,Juc-Herghelie,RO,46.881152,23.790246,,['400 VAC']
15690,40042,Data Target DC,ok,Zagreb,HR,45.744704,16.001606,https://www.datatarget.eu,
15717,12254,T2 Ljubljana Brnciceva,ok,Črnuče,SI,46.094962,14.55381,http://www.t-2.net/,['400 VAC']
15721,38684,OD CLOUD MAD1,ok,Arganda del Rey,ES,,,https://ondiversity.cloud,
15722,38684,OD CLOUD MUN1,ok,Munich,DE,,,https://ondiversity.cloud,
15723,38684,OD CLOUD HEL1,ok,Helsinki,FI,,,https://ondiversity.cloud,
15771,17408,Pozuelo de Alarcon,ok,Pozuelo de Alarcón,ES,40.396008,-3.79599,http://www.cloudbuilders.es,['400 VAC']
15824,8975,Akquinet HAM03,ok,Hamburg,DE,53.601345,10.191653,https://www.akquinet.com,
15840,8735,EdgeConneX Warsaw (EDCWAW03),ok,Warsaw,PL,52.205544,20.88649,http://www.edgeconnex.com,['480 VAC']
15841,8735,EdgeConneX Warsaw (EDCWAW02),ok,Warsaw,PL,52.1872,20.937593,http://www.edgeconnex.com,
15864,40469,Timisoara 1,ok,Timisoara,RO,45.775777,21.21368,https://www.msp.ro,['400 VAC']
15874,1214,LVRTC Valmieras RTS,ok,Valmiera,LV,56.975473,23.848593,http://www.lvrtc.lv,['48 VDC']
15875,1214,LVRTC Daugavpils RTS,ok,Daugavpils,LV,55.872285,26.534331,http://www.lvrtc.lv,['48 VDC']
15876,1214,LVRTC Liepajas RTS,ok,Liepaja,LV,56.513365,21.002174,http://www.lvrtc.lv,['48 VDC']
15877,1214,LVRTC Ventspils RTS,ok,Ventspils,LV,57.39304,21.56719,http://www.lvrtc.lv,['48 VDC']
15965,5509,UNO-NX01,ok,Milan,IT,45.47765,9.103123,http://www.uno.it,
15988,6031,DMO - Datacenter Münster Osnabrück (DMO1),ok,Greven,DE,52.13129,7.700174,https://www.tkrz-business.de,['400 VAC']
15997,40814,ZeroPlex DC01,ok,Venlo,NL,51.391569,6.186715,,
16040,30599,АСDС,ok,Varna,BG,43.225225,27.899987,https://abscloud.eu/,['480 VAC']
16084,11700,Datacenter Hannover,ok,Sehnde,DE,52.320382,9.985292,https://www.enviatel.de/,['400 VAC']
16086,33224,DTiX Chalon-sur-Saône,ok,Châtenoy-le-Royal,FR,,,https://www.dtix.fr/,
16100,41128,Prosoluce SG-1 Datacenter,ok,Saint-Gaudens,FR,43.116656,0.754319,https://www.prosoluce.fr,"['48 VDC', '400 VAC']"
16111,34279,Qupra DC2,ok,Amsterdam,NL,52.399837,4.842327,https://quprawholesale.com/,
16141,15162,Cibicom Taulov,ok,Fredericia,DK,55.541535,9.648229,http://www.cibicom.dk,
16189,6613,Obenet Riverlake,ok,Älvsjö,SE,59.275306,18.011313,https://obe.net,['400 VAC']
16190,12969,BINAP BN01 DATA CENTER,ok,BARI,IT,41.090963,16.778714,http://www.dodonet.it,"['48 VDC', '400 VAC']"
16214,31498,EXA Edge DC Leipzig,ok,Leipzig,DE,51.34511,12.391967,https://exainfra.net,
16218,13346,DC North,ok,Varaždin,HR,46.281916,16.360397,http://cratis.hr,
16304,19800,AtlasEdge DC Stuttgart STR001,ok,Böblingen,DE,48.67576,8.966942,https://atlasedge.com,
16344,1540,"ATMAN Data Center Warsaw-3 (WAW-3, Ożarowska 66B)",ok,Duchnice,PL,52.203972,20.80653,https://atman.pl,['400 VAC']
16358,41718,nbiserv,ok,Bethenhausen,DE,50.929045,12.196016,https://www.nbiserv.de,
16466,8099,e-Quest Datacenter Veghel,ok,Veghel,NL,51.619364,5.525496,http://www.e-quest.nl,
16533,42252,Versija SIA,ok,Riga,LV,,,https://www.vernet.lv/eng/,"['48 VDC', '400 VAC']"
16548,25371,Telemark Rechenzentrum Menden,ok,Menden,DE,51.440549,7.768832,https://telemark.de/,
16558,35751,1-DC EU,ok,Warsaw,PL,52.22767,21.00364,http://1-ix.eu,
16561,42332,EnormateGreenCenter,ok,Mainhausen,DE,50.02537,9.026788,https://itp-solutions.de/,['480 VAC']
16582,42408,PHOCEA DC-M1,ok,Marseille,FR,43.311634,5.37515,,
16603,6484,TeleData - Umspannwerk Jettenhausen,ok,Friedrichshafen,DE,47.674591,9.466844,https://www.teledata.de,
16662,35558,atNorth FIN04,ok,Myllykoski,FI,,,https://atnorth.com/,
16663,35558,atNorth FIN03,ok,Espoo,FI,60.210228,24.748999,https://atnorth.com/,
16664,35558,atNorth FIN02,ok,Espoo,FI,60.204827,24.772068,https://atnorth.com/,
16665,35558,atNorth FIN01,ok,Helsinki,FI,60.19646,24.945956,https://atnorth.com/,
16666,35558,atNorth SWE04,ok,Långsele,SE,,,https://atnorth.com/,
16667,35558,atNorth DEN01,ok,Skovlunde,DK,55.711282,12.419921,https://atnorth.com/,
16687,11313,TWL-KOM Datacenter II,ok,Ludwigshafen am Rhein,DE,49.486494,8.420059,https://twl-kom.de,
16863,2,Equinix LS2 - Lisbon,ok,"Lisbon, , 2685",PT,38.78746,-9.123351,http://www.equinix.com,
16910,43299,VIVAnet DC,ok,Budapest,HU,47.478812,19.169477,https://vivanetdc.eu,['400 VAC']
16922,31961,Realtox Media VEL,ok,Velbert,DE,51.34873,7.067676,,['480 VAC']
16963,17600,nLighten Paris PAR3,ok,Paris,FR,48.829265,2.587319,https://www.nlighten.com,
16967,3248,net.DE DC-H2,ok,Hannover,DE,52.408781,9.727778,http://www.net.de,
16982,25714,dc2scale MRS1 (Marseille datacenter),ok,Marseille,FR,43.240083,5.399141,https://dc2scale.fr/,"['48 VDC', '400 VAC']"
16983,25714,dc2scale LIL1 (Lille Datacenter),ok,Mons en Baroeul,FR,50.649806,3.109514,https://dc2scale.fr/,"['48 VDC', '400 VAC']"
17007,19800,AtlasEdge DC Vienna VIE002,ok,Vienna,AT,48.265472,16.419993,https://atlasedge.com,
17028,2590,Smartdc Paris,ok,Montreuil,FR,48.85207,2.417989,https://www.smartdc.net/,
17066,3248,net.DE DC-H3,ok,Hannover,DE,52.316775,9.821669,http://www.net.de,
17067,19800,AtlasEdge DC Lisbon LIS001,ok,Lisbon,PT,38.723984,-9.230911,https://atlasedge.com,
17116,6238,M247 Europe Brasov,ok,Brasov,RO,45.651805,25.601611,http://www.m247global.com,
17138,44035,DC Vojkova 58,ok,LJubljana,SI,46.068273,14.519497,https://megatel.si,['400 VAC']
17156,9836,Webaxys DC4 - La Souterraine,ok,Saint Maurice la Souterraine,FR,46.20326,1.3894,https://www.webaxys.fr,['400 VAC']
